"","genus","max.stage","min.stage","GCD","LatRange","LongRange","Extinct","Stage","Regime","phylum","class","order","family"
"87","Bositra","Ladinian","Aalenian",9248.88783079908,11.8893969752234,84.9656513628511,0,"Ladinian","background","Mollusca","Bivalvia","Ostreida","Posidoniidae"
"88","Brevisaurichthys","Ladinian","Ladinian",2.33686866884388,0.0159258999999992,0.01419791,1,"Ladinian","background","Chordata","Actinopteri","Saurichthyiformes","Saurichthyidae"
"89","Brochidium","Ladinian","Rhaetian",NA,NA,NA,0,"Ladinian","background","Mollusca","Gastropoda",NA,"Liotiidae"
"90","Budurovignathus","Ladinian","Carnian",5266.0017804822,39.12773758,27.52739306,0,"Ladinian","background","Chordata","Conodonta",NA,NA
"91","Bugunzhites","Ladinian","Ladinian",659.406590772521,4.18287718,4.42711039,1,"Ladinian","background","Mollusca","Cephalopoda","Ceratitida","Ceratitidae"
"92","Bullatihungarites","Ladinian","Ladinian",NA,NA,NA,1,"Ladinian","background","Mollusca","Cephalopoda","Ceratitida","Hungaritidae"
"93","Bystrowiella","Ladinian","Ladinian",NA,NA,NA,1,"Ladinian","background","Chordata","Osteichthyes",NA,"Bystrowianidae"
"94","Bythocypris","Ladinian","Aalenian",NA,NA,NA,0,"Ladinian","background","Arthropoda","Ostracoda","Podocopida","Bythocyprididae"
"95","Caelatichthys","Ladinian","Ladinian",NA,NA,NA,1,"Ladinian","background","Chordata","Actinopteri","Palaeonisciformes",NA
"96","Calicia","Ladinian","Carnian",NA,NA,NA,0,"Ladinian","background","Porifera","Calcarea","Pharetronida",NA
"97","Callistomordax","Ladinian","Ladinian",NA,NA,NA,1,"Ladinian","background","Chordata","Osteichthyes","Temnospondyli",NA
"98","Calvaentolium","Ladinian","Sinemurian",NA,NA,NA,0,"Ladinian","background","Mollusca","Bivalvia","Pectinida","Entolioidesidae"
"99","Camerothyris","Ladinian","Carnian",965.819067862172,4.45362893,7.704821,0,"Ladinian","background","Brachiopoda","Rhynchonellata","Terebratulida","Aulacothyropsidae"
"100","Canadospira","Ladinian","Rhaetian",NA,NA,NA,0,"Ladinian","background","Brachiopoda","Rhynchonellata","Spiriferinida","Rastelligeridae"
"101","Cardinia","Ladinian","Aalenian",NA,NA,NA,0,"Ladinian","background","Mollusca","Bivalvia","Carditida","Cardiniidae"
"102","Cardinioides","Ladinian","Pliensbachian",485.585890076426,2.95468700647059,14.3799071806471,0,"Ladinian","background","Mollusca","Bivalvia","Trigoniida","Trigonodidae"
"103","Cardita","Ladinian","Hettangian",NA,NA,NA,0,"Ladinian","background","Mollusca","Bivalvia","Carditida","Carditidae"
"104","Carinella","Ladinian","Ladinian",NA,NA,NA,1,"Ladinian","background","Chordata","Conodonta",NA,NA
"105","Cassianastraea","Ladinian","Carnian",NA,NA,NA,0,"Ladinian","background","Cnidaria","Hydrozoa","Lemniscaterina","Lemniscateridae"
"106","Cassianella","Ladinian","Rhaetian",4567.08587835228,13.6139389274,40.46701979608,0,"Ladinian","background","Mollusca","Bivalvia","Ostreida","Cassianellidae"
"107","Cassianocrinus","Ladinian","Carnian",NA,NA,NA,0,"Ladinian","background","Echinodermata","Crinoidea","Encrinida","Encrinidae"
"108","Cassianopsis","Ladinian","Toarcian",22.0970738418803,0.152859809999999,0.133191490000002,0,"Ladinian","background","Mollusca","Gastropoda","Neritoina","Neritopsidae"
"109","Cassianospira","Ladinian","Carnian",NA,NA,NA,0,"Ladinian","background","Brachiopoda","Rhynchonellata","Athyridida","Neoretziidae"
"110","Catella","Ladinian","Aalenian",NA,NA,NA,0,"Ladinian","background","Mollusca","Bivalvia","Arcida","Parallelodontidae"
"111","Caturus","Ladinian","Toarcian",2.33686866884388,0.0159258999999992,0.01419791,0,"Ladinian","background","Chordata","Actinopteri","Amiiformes","Caturidae"
"112","Caucasorhynchia","Ladinian","Norian",0.557595308733657,0.00432826999999847,0.00267904999999757,0,"Ladinian","background","Brachiopoda","Rhynchonellata","Rhynchonellida","Allorhynchidae"
"113","Cavussurella","Ladinian","Norian",NA,NA,NA,0,"Ladinian","background","Arthropoda","Ostracoda","Platycopida","Cavellinidae"
"114","Celtites","Ladinian","Carnian",3635.87097046944,6.75301363760714,32.4380234509524,0,"Ladinian","background","Mollusca","Cephalopoda","Ceratitida","Danubitidae"
"115","Celyphia","Ladinian","Norian",1732.10572942979,3.39424472556962,15.7493935812658,0,"Ladinian","background","Porifera","Demospongea","Hadromerida","Celyphiidae"
"116","Cenoceras","Ladinian","Aalenian",NA,NA,NA,0,"Ladinian","background","Mollusca","Cephalopoda","Nautilida","Cenoceratidae"
"117","Ceotinella","Ladinian","Carnian",NA,NA,NA,0,"Ladinian","background","Porifera","Demospongea","Hadromerida","Ceotinellidae"
"118","Ceratites","Ladinian","Carnian",4454.52938054312,35.44530530251,23.9642079045,0,"Ladinian","background","Mollusca","Cephalopoda","Ceratitida","Ceratitidae"
"119","Ceratobairdia","Ladinian","Hettangian",NA,NA,NA,0,"Ladinian","background","Arthropoda","Ostracoda","Podocopida","Bairdiidae"
"120","Ceratodus","Ladinian","Rhaetian",4588.55045283773,35.13483223,22.4097557,0,"Ladinian","background","Chordata","Osteichthyes","Dipnomorpha","Ceratodontidae"
"121","Ceresiosaurus","Ladinian","Ladinian",346.860787252641,1.62085464155556,2.76844171133333,1,"Ladinian","background","Chordata","Reptilia","Eosauropterygia","Nothosauridae"
"122","Ceriostella","Ladinian","Rhaetian",NA,NA,NA,0,"Ladinian","background","Cnidaria","Anthozoa","Scleractinia","Pamiroseriidae"
"123","Cheilotomona","Ladinian","Carnian",NA,NA,NA,0,"Ladinian","background","Mollusca","Gastropoda",NA,"Goniasmatidae"
"124","Chelocrinus","Ladinian","Carnian",NA,NA,NA,0,"Ladinian","background","Echinodermata","Crinoidea","Encrinida","Encrinidae"
"125","Chieseiceras","Ladinian","Ladinian",777.82289717362,6.26232241948,3.6262910082,1,"Ladinian","background","Mollusca","Cephalopoda","Ceratitida","Ceratitidae"
"126","Chirodella","Ladinian","Carnian",1698.43165076671,0.725150230000001,15.570488762,0,"Ladinian","background","Chordata","Conodonta",NA,NA
"127","Chlamys","Ladinian","Aalenian",5151.00329497193,13.3885451701977,47.8468736213023,0,"Ladinian","background","Mollusca","Bivalvia","Pectinida","Pectinidae"
"128","Cidaris","Ladinian","Aalenian",2922.95252188092,23.9498214088312,13.4846036748701,0,"Ladinian","background","Echinodermata","Echinoidea","Cidaroida","Cidaridae"
"129","Cladiscites","Ladinian","Rhaetian",NA,NA,NA,0,"Ladinian","background","Mollusca","Cephalopoda","Ceratitida","Cladiscitidae"
"130","Cleithrolepis","Ladinian","Ladinian",2.33686866884388,0.0159258999999992,0.01419791,1,"Ladinian","background","Chordata","Actinopteri","Perleidiformes","Perleididae"
"131","Clionitites","Ladinian","Norian",9412.99187921582,37.0025774565172,85.7829751527701,0,"Ladinian","background","Mollusca","Cephalopoda","Ceratitida","Clionitidae"
"132","Clytiopsis","Ladinian","Ladinian",NA,NA,NA,1,"Ladinian","background","Arthropoda","Malacostraca","Decapoda","Clytiopsidae"
"133","Codinella","Ladinian","Carnian",22.8551835594546,0.0229446099999997,0.212716390000001,0,"Ladinian","background","Mollusca","Gastropoda",NA,"Stuorellidae"
"134","Coelochrysalis","Ladinian","Carnian",307.531767278969,1.19156734,2.59406752,0,"Ladinian","background","Mollusca","Gastropoda",NA,"Coelostylinidae"
"135","Coelostylina","Ladinian","Pliensbachian",7465.65951509091,20.16355205511,66.8211315334,0,"Ladinian","background","Mollusca","Gastropoda",NA,"Coelostylinidae"
"136","Coenothyris","Ladinian","Norian",2781.65108629594,22.6999932373034,12.4486272391011,0,"Ladinian","background","Brachiopoda","Rhynchonellata","Terebratulida","Dielasmatidae"
"137","Colobodus","Ladinian","Rhaetian",5139.38073699659,20.1972148380808,43.5166039531313,0,"Ladinian","background","Chordata","Actinopteri","Perleidiformes","Colobodontidae"
"138","Colognathus","Ladinian","Ladinian",NA,NA,NA,1,"Ladinian","background","Chordata","Osteichthyes","Cotylosauria",NA
"139","Colospongia","Ladinian","Rhaetian",2540.24584006653,9.73093353493,21.8838339939,0,"Ladinian","background","Porifera","Demospongea","Agelasida","Colospongiidae"
"140","Colubrellopsis","Ladinian","Carnian",NA,NA,NA,0,"Ladinian","background","Mollusca","Gastropoda","Neritoina","Neritopsidae"
"141","Coryphyllia","Ladinian","Pliensbachian",NA,NA,NA,0,"Ladinian","background","Cnidaria","Anthozoa","Scleractinia","Reimaniphylliidae"
"142","Costatoria","Ladinian","Rhaetian",9122.95133744394,7.2236864039,85.37887812407,0,"Ladinian","background","Mollusca","Bivalvia","Trigoniida","Myophoriidae"
"143","Costigervillia","Ladinian","Toarcian",NA,NA,NA,0,"Ladinian","background","Mollusca","Bivalvia","Ostreida","Bakevelliidae"
"144","Costirhynchopsis","Ladinian","Carnian",NA,NA,NA,0,"Ladinian","background","Brachiopoda","Rhynchonellata","Rhynchonellida","Cyclothyrididae"
"145","Covracythere","Ladinian","Norian",NA,NA,NA,0,"Ladinian","background","Arthropoda","Ostracoda","Podocopida","Bythocytheridae"
"146","Crania","Ladinian","Rhaetian",3804.88854642179,31.2471563,17.156820103,0,"Ladinian","background","Brachiopoda","Craniata","Craniida","Craniidae"
"147","Craspedophyllia","Ladinian","Norian",NA,NA,NA,0,"Ladinian","background","Cnidaria","Anthozoa","Scleractinia","Reimaniphylliidae"
"148","Cruratula","Ladinian","Norian",451.593150783872,3.84059805969697,1.04109542621212,0,"Ladinian","background","Brachiopoda","Rhynchonellata","Terebratulida","Dielasmatidae"
"149","Cryptaulax","Ladinian","Aalenian",NA,NA,NA,0,"Ladinian","background","Mollusca","Gastropoda","Sorbeoconcha","Cryptaulacidae"
"150","Cryptocoelia","Ladinian","Rhaetian",1509.31934440958,11.9718811014286,6.88761784530612,0,"Ladinian","background","Porifera","Demospongea","Agelasida","Cryptocoeliidae"
"151","Cryptonerita","Ladinian","Norian",NA,NA,NA,0,"Ladinian","background","Mollusca","Gastropoda",NA,"Neritidae"
"152","Ctenognathichthys","Ladinian","Ladinian",89.1259934655048,0.349902443015874,0.76181763206349,1,"Ladinian","background","Chordata","Actinopteri","Perleidiformes","Perleididae"
"153","Cucullaea","Ladinian","Aalenian",NA,NA,NA,0,"Ladinian","background","Mollusca","Bivalvia","Arcida","Cucullaeidae"
"154","Curionia","Ladinian","Rhaetian",563.156142123955,0.90800454,5.20593342,0,"Ladinian","background","Mollusca","Bivalvia","Cardiida","Neoleptonidae"
"155","Cuspidaria","Ladinian","Pliensbachian",NA,NA,NA,0,"Ladinian","background","Mollusca","Bivalvia","Poromyida","Cuspidariidae"
"156","Cyamodus","Ladinian","Ladinian",490.134667512934,3.10385791463158,3.42431424147368,1,"Ladinian","background","Chordata","Reptilia","Placodontia","Cyamodontidae"
"157","Cyathocoenia","Ladinian","Hettangian",NA,NA,NA,0,"Ladinian","background","Cnidaria","Anthozoa","Scleractinia","Pinacophyllidae"
"158","Cymbospondylus","Ladinian","Ladinian",3709.78234215586,29.7235001822034,19.0754959808136,1,"Ladinian","background","Chordata","Reptilia","Ichthyosauria","Cymbospondylidae"
"159","Dacromya","Ladinian","Toarcian",1642.32417460152,12.0146064048781,55.5570459342439,0,"Ladinian","background","Mollusca","Bivalvia","Nuculanida","Nuculanidae"
"160","Daninia","Ladinian","Ladinian",NA,NA,NA,1,"Ladinian","background","Chordata","Actinopteri","Perleidiformes",NA
"161","Daonella","Ladinian","Norian",19041.8999366092,162.5144525322,200.331533591,0,"Ladinian","background","Mollusca","Bivalvia","Ostreida","Halobiidae"
"162","Daxatina","Ladinian","Carnian",1.60233579997017,0.012977684067797,0.00911317593220337,0,"Ladinian","background","Mollusca","Cephalopoda","Ceratitida","Trachyceratidae"
"163","Decurtella","Ladinian","Norian",204.586911621477,1.43350884,1.19091619,0,"Ladinian","background","Brachiopoda","Rhynchonellata","Rhynchonellida","Austrirhynchidae"
"164","Delphinulopsis","Ladinian","Norian",948.918404168037,4.29525603,7.61552721,0,"Ladinian","background","Mollusca","Gastropoda","Neritoina","Delphinulopsidae"
"165","Deningeria","Ladinian","Norian",3621.80313179528,0.72161264,34.04737212,0,"Ladinian","background","Porifera","Demospongea","Agelasida","Solenolmiidae"
"166","Dentalium","Ladinian","Toarcian",8256.2257832147,71.0379533684286,47.5428845963571,0,"Ladinian","background","Mollusca","Scaphopoda","Dentaliida","Dentaliidae"
"167","Dentineritaria","Ladinian","Carnian",8283.15119818239,43.20580874,62.62167469,0,"Ladinian","background","Mollusca","Gastropoda",NA,"Neritariidae"
"168","Detoniceras","Ladinian","Ladinian",7623.84534396435,8.10933956605263,72.94377466,1,"Ladinian","background","Mollusca","Cephalopoda","Ceratitida","Ceratitidae"
"169","Dettermania","Ladinian","Ladinian",NA,NA,NA,1,"Ladinian","background","Arthropoda","Ostracoda","Podocopida","Covracytheridae"
"170","Dicosmos","Ladinian","Norian",5245.32258205677,16.4509167763953,50.374719689186,0,"Ladinian","background","Mollusca","Gastropoda",NA,"Naticopsidae"
"171","Diecithalamia","Ladinian","Carnian",1006.54396615524,4.6843262,8.00014813,0,"Ladinian","background","Porifera","Demospongea","Agelasida","Guadalupiidae"
"172","Dinarispira","Ladinian","Ladinian",422.687546683079,1.49191294012195,3.62289402085366,1,"Ladinian","background","Brachiopoda","Rhynchonellata","Spiriferinida","Balatonospiridae"
"173","Dioristella","Ladinian","Norian",965.819067862172,4.45362893,7.704821,0,"Ladinian","background","Brachiopoda","Rhynchonellata","Athyridida","Diplospirellidae"
"174","Diplosirenites","Ladinian","Ladinian",1.60810086308518,0.0139764400000004,0.00552127999999996,1,"Ladinian","background","Mollusca","Cephalopoda","Ceratitida","Trachyceratidae"
"175","Diplospirella","Ladinian","Norian",965.819067862172,4.45362893,7.704821,0,"Ladinian","background","Brachiopoda","Rhynchonellata","Athyridida","Diplospirellidae"
"176","Dipteronotus","Ladinian","Ladinian",812.676085833323,6.93574914,2.55599762,1,"Ladinian","background","Chordata","Actinopteri","Perleidiformes","Perleididae"
"177","Discina","Ladinian","Ladinian",2769.9795797626,23.00462914,12.195936633,1,"Ladinian","background","Brachiopoda","Lingulata","Lingulida","Disciniidae"
"178","Discinisca","Ladinian","Toarcian",11.1584940855882,0.0857643299999999,0.0576124900000003,0,"Ladinian","background","Brachiopoda","Lingulata","Lingulida","Disciniidae"
"179","Discoceratites","Ladinian","Ladinian",NA,NA,NA,1,"Ladinian","background","Mollusca","Cephalopoda","Ceratitida","Ceratitidae"
"180","Discoidella","Ladinian","Ladinian",NA,NA,NA,1,"Ladinian","background","Arthropoda","Ostracoda","Myodocopida","Polycopidae"
"181","Discoptychites","Ladinian","Ladinian",8768.38548057281,54.75573246,90.07385306,1,"Ladinian","background","Mollusca","Cephalopoda","Ceratitida","Sturiidae"
"182","Dollopterus","Ladinian","Rhaetian",213.981846704358,1.35930917,1.52485228,0,"Ladinian","background","Chordata","Actinopteri","Perleidiformes",NA
"183","Drumoceras","Ladinian","Ladinian",0.601908778030398,0.00242517999999947,0.00561062999999962,1,"Ladinian","background","Mollusca","Cephalopoda","Ceratitida","Thanamitidae"
"184","Dyscritella","Ladinian","Rhaetian",11470.2005771993,89.96162731,97.5697029,0,"Ladinian","background","Bryozoa","Stenolaemata","Trepostomida","Dyscritellidae"
"185","Elegantarca","Ladinian","Carnian",NA,NA,NA,0,"Ladinian","background","Mollusca","Bivalvia","Cyrtodontida","Pichleriidae"
"186","Elegantinia","Ladinian","Rhaetian",5193.89941415774,4.02681216232558,47.8851698809535,0,"Ladinian","background","Mollusca","Bivalvia","Trigoniida","Myophoriidae"
"187","Elysastraea","Ladinian","Pliensbachian",10880.0073054116,6.92988825,101.7747193,0,"Ladinian","background","Cnidaria","Anthozoa","Scleractinia","Montlivaltiidae"
"188","Enantiognathus","Ladinian","Norian",1698.43165076671,0.725150230000001,15.570488762,0,"Ladinian","background","Chordata","Conodonta",NA,NA
"189","Enantiostreon","Ladinian","Carnian",1935.61279259203,14.66902108647,13.70538188354,0,"Ladinian","background","Mollusca","Bivalvia","Pectinida","Prospondylidae"
"190","Encrinus","Ladinian","Norian",11779.4615911297,87.7961818940425,97.2293074955319,0,"Ladinian","background","Echinodermata","Crinoidea","Encrinida","Encrinidae"
"191","Endostoma","Ladinian","Sinemurian",964.801918384567,4.36268924,7.739547,0,"Ladinian","background","Porifera","Calcarea","Stellispongiida","Endostomatidae"
"192","Enoplocoelia","Ladinian","Norian",NA,NA,NA,0,"Ladinian","background","Porifera","Demospongea","Agelasida","Girtyocoeliidae"
"193","Entolioides","Ladinian","Norian",NA,NA,NA,0,"Ladinian","background","Mollusca","Bivalvia","Pectinida","Entoliidae"
"194","Entolium","Ladinian","Aalenian",7819.92174898743,13.6438945462,74.12023879228,0,"Ladinian","background","Mollusca","Bivalvia","Pectinida",NA
"195","Eoeugnathus","Ladinian","Ladinian",744.199336531558,3.3741570456383,6.0013359437234,1,"Ladinian","background","Chordata","Actinopteri","Panxianichthyiformes","Panxianichthyidae"
"196","Eonathorstites","Ladinian","Ladinian",3606.17654354209,29.8464537669892,71.6798719934946,1,"Ladinian","background","Mollusca","Cephalopoda","Ceratitida","Tsvetkovitidae"
"197","Eopecten","Ladinian","Aalenian",NA,NA,NA,0,"Ladinian","background","Mollusca","Bivalvia","Pectinida","Pectinidae"
"198","Eoprotrachyceras","Ladinian","Carnian",8364.26388516355,21.0463581507,75.4505546349,0,"Ladinian","background","Mollusca","Cephalopoda","Ceratitida","Trachyceratidae"
"199","Eosagenites","Ladinian","Ladinian",328.650253507512,0.860753611694915,3.22686688813559,1,"Ladinian","background","Mollusca","Cephalopoda","Ceratitida","Eosagenitidae"
"200","Eosemionotus","Ladinian","Ladinian",694.858227157383,3.2622194565,5.5405860688,1,"Ladinian","background","Chordata","Actinopteri","Semionotiformes","Macrosemiidae"
"201","Epigondolella","Ladinian","Rhaetian",691.704092231145,3.87561205698113,4.74577510811321,0,"Ladinian","background","Chordata","Conodonta","Ozarkodinida","Gondolellidae"
"202","Epigymnites","Ladinian","Norian",4887.11893194585,15.3034458896,52.4255790399,0,"Ladinian","background","Mollusca","Cephalopoda","Ceratitida","Gymnitidae"
"203","Epikellnerites","Ladinian","Ladinian",NA,NA,NA,1,"Ladinian","background","Mollusca","Cephalopoda","Ceratitida","Ceratitidae"
"204","Euchrysalis","Ladinian","Carnian",19.9502063014987,0.1583729,0.0892937900000028,0,"Ladinian","background","Mollusca","Gastropoda",NA,"Coelostylinidae"
"205","Eucycloscala","Ladinian","Aalenian",8214.96209076765,38.47558086,64.46413612,0,"Ladinian","background","Mollusca","Gastropoda",NA,"Eucyclidae"
"206","Eulima","Ladinian","Ladinian",NA,NA,NA,1,"Ladinian","background","Mollusca","Gastropoda",NA,"Eulimidae"
"207","Eumorphotis","Ladinian","Rhaetian",2795.33584251177,24.1654189045732,7.53573174315854,0,"Ladinian","background","Mollusca","Bivalvia","Pectinida","Heteropectinidae"
"208","Eunemopsis","Ladinian","Carnian",NA,NA,NA,0,"Ladinian","background","Mollusca","Gastropoda",NA,"Eunemopsidae"
"209","Euomphalus","Ladinian","Carnian",759.878387996797,2.86174719,6.42461102,0,"Ladinian","background","Mollusca","Gastropoda","Euomphalina","Euomphalidae"
"210","Euryalox","Ladinian","Carnian",NA,NA,NA,0,"Ladinian","background","Mollusca","Gastropoda",NA,"Phymatopleuridae"
"211","Euspira","Ladinian","Ladinian",NA,NA,NA,1,"Ladinian","background","Mollusca","Gastropoda",NA,"Naticidae"
"212","Euthystylus","Ladinian","Rhaetian",948.918404168037,4.29525603,7.61552721,0,"Ladinian","background","Mollusca","Gastropoda","Murchisoniina","Spirostylidae"
"213","Fabalicypris","Ladinian","Toarcian",NA,NA,NA,0,"Ladinian","background","Arthropoda","Ostracoda","Podocopida","Bairdiidae"
"214","Falcimytilus","Ladinian","Toarcian",411.222712745794,3.6252718565625,2.55938532473438,0,"Ladinian","background","Mollusca","Bivalvia","Mytilida","Mytilidae"
"215","Falsanolcites","Ladinian","Carnian",6236.33242772896,12.55969189316,55.6651011795,0,"Ladinian","background","Mollusca","Cephalopoda","Ceratitida","Trachyceratidae"
